species,Lon, Lat
Vole_N,-121.328347,36.374091
Vole_N,-121.304,36.4649
Vole_N,-121.021059,36.118995
Vole_N,-122.4715881,38.5438372
Vole_N,-122.4497196,38.57656
Vole_N,-122.270555,38.260285
Vole_N,-122.254045,38.609741
Vole_N,-122.1874271,38.2986235
Vole_N,-122.59858,38.65204
Vole_N,-122.48226,38.65323
Vole_N,-122.40151,38.4369
Vole_N,-122.36163,38.25006
Vole_N,-122.6020777,38.6314452
Vole_N,-122.3616331,38.2500657
Vole_N,-122.33853,38.31666
Vole_N,-122.3086604,38.2176485
Vole_N,-120.9934,39.00334
Vole_N,-121.02391,38.91517
Vole_N,-120.965505,39.1264304
Vole_N,-120.838802,39.2059333
Vole_N,-120.83303,39.19779
Vole_N,-120.83,39.2
Vole_N,-120.4687898,39.8084511
Vole_N,-121.5594444,38.2386111
Vole_N,-121.5763,38.22159
Vole_N,-121.51345,38.24195
Vole_N,-121.50529,38.19669
Vole_N,-121.49826,38.22862
Vole_N,-121.48329,38.15779
Vole_N,-121.4417917,38.27046111
Vole_N,-121.511302,38.392349
Vole_N,-121.4667115,36.7905613
Vole_N,-121.2978362,36.6965282
Vole_N,-121.1791667,36.4816667
Vole_N,-121.1979167,36.60511665
Vole_N,-121.0554,36.46155001
Vole_N,-121.1545307,36.5446116
Vole_N,-121.1441667,36.530833
Vole_N,-120.90115,36.61551
Vole_N,-120.80917,36.57583
Vole_N,-120.7856667,36.294333
Vole_N,-120.63,36.35
Vole_N,-117.61965,35.68189
Vole_N,-122.49326,37.72097
Vole_N,-122.4849,37.72863
Vole_N,-122.48143,37.76957
Vole_N,-122.46503,37.76982
Vole_N,-122.46372,37.79766
Vole_N,-122.45578,37.79277
Vole_N,-122.4509,37.7497
Vole_N,-122.45086,37.75235
Vole_N,-122.44857,37.75252
Vole_N,-122.43152,37.71251
Vole_N,-122.47592,37.78906
Vole_N,-122.4601483,37.798371
Vole_N,-122.447744,37.757094
Vole_N,-121.4814224,37.6551437
Vole_N,-121.5183167,37.62973334
Vole_N,-121.50624,38.02498
Vole_N,-121.49385,38.1141
Vole_N,-121.4933,37.63645001
Vole_N,-121.49268,37.6356
Vole_N,-121.48329,38.03189
Vole_N,-121.4764,38.02809
Vole_N,-121.4715222,37.97361111
Vole_N,-121.42987,38.2549
Vole_N,-121.4283333,37.92696667
Vole_N,-121.289,37.96799
