species,lon,lat
Microtus californicus,-118.38,34.01
Microtus californicus,-118.24,34.04
Microtus californicus,-117.7,34.15
Microtus californicus,-117.67,34.2
Microtus californicus,-117.80358,34.23363
Microtus californicus,-118.81567,34.09622
Microtus californicus,-118.5716,34.71709
Microtus californicus,-118.473699,34.087
Microtus californicus,-118.473533,34.085481
Microtus californicus,-118.413774,33.978877
Microtus californicus,-118.408788,34.022188
Microtus californicus,-118.39246,34.66646
Microtus californicus,-118.38998,34.66245
Microtus californicus,-118.388359,34.659037
Microtus californicus,-118.38717,34.66269
Microtus californicus,-118.17819,34.17167
Microtus californicus,-118.137195,34.123961
Microtus californicus,-118.1321065,34.1480466
Microtus californicus,-118.13085,34.7804
Microtus californicus,-118.127496,34.555304
Microtus californicus,-118.116953,34.547057
Microtus californicus,-118.11636,34.79543
Microtus californicus,-118.113,34.79
Microtus californicus,-118.034589,34.073972
Microtus californicus,-117.835739,34.250575
Microtus californicus,-117.823708,34.161277
Microtus californicus,-119.570618,37.313691
Microtus californicus,-119.4801403,37.437163
Microtus californicus,-119.721443,37.090636
Microtus californicus,-119.695,37.128333
Microtus californicus,-119.518151,37.283294
Microtus californicus,-122.9394379,38.1349983
Microtus californicus,-122.9111073,38.1010747
Microtus californicus,-122.8862842,38.1174504
Microtus californicus,-122.85,38.1
Microtus californicus,-122.8058,38.0692
Microtus californicus,-122.7727449,37.9837131
Microtus californicus,-122.7582228,38.0216938
Microtus californicus,-122.5089,37.9383
Microtus californicus,-122.5081,37.938454
Microtus californicus,-122.4849111,37.8844098
Microtus californicus,-122.4508085,37.8774659
Microtus californicus,-122.272747,37.871593
Microtus californicus,-122.25,38.1
Microtus californicus,-122.98,38.06
Microtus californicus,-122.903993,38.246684
Microtus californicus,-122.8986189,38.0693636
Microtus californicus,-122.6973756,38.0606078
Microtus californicus,-122.53,38
Microtus californicus,-122.92976,38.03483
Microtus californicus,-122.91403,38.20715
Microtus californicus,-122.89862,38.06936
Microtus californicus,-122.85579,38.1011
Microtus californicus,-122.8058,38.06919
Microtus californicus,-122.78612,38.04058
Microtus californicus,-122.73972,38.02916
Microtus californicus,-122.69737,38.0606
Microtus californicus,-122.67441,37.92487
Microtus californicus,-122.61528,37.98631
Microtus californicus,-122.5686,38.10749
Microtus californicus,-122.56761,37.88965
Microtus californicus,-122.55632,37.95246
Microtus californicus,-122.5539,37.9625
Microtus californicus,-122.54573,37.90684
Microtus californicus,-122.525,37.89036
Microtus californicus,-122.49287,37.96506
Microtus californicus,-122.48773,37.91433
Microtus californicus,-122.48611,37.91241
Microtus californicus,-122.47898,37.91612
Microtus californicus,-122.9811179,38.0604165
Microtus californicus,-122.9774684,38.2236745
Microtus californicus,-122.963888,38.2072445
Microtus californicus,-122.9478788,38.1010022
Microtus californicus,-122.9407931,38.1386875
Microtus californicus,-122.9371376,38.1386163
Microtus californicus,-122.9320232,38.0802138
Microtus californicus,-122.9295161,38.1009351
Microtus californicus,-122.9142814,38.0935586
Microtus californicus,-122.9011817,38.0978691
Microtus californicus,-122.8998031,38.1654174
Microtus californicus,-122.894167,38.160556
Microtus californicus,-122.891698,38.1078446
Microtus californicus,-122.8882029,38.1119003
Microtus californicus,-122.88699,38.11089
Microtus californicus,-122.8714964,38.0301005
Microtus californicus,-122.8713448,38.1143342
Microtus californicus,-122.8559965,38.0779508
Microtus californicus,-122.8559095,38.0866168
Microtus californicus,-122.8411816,38.1070708
Microtus californicus,-122.8254121,38.0922129
Microtus californicus,-122.8059065,38.0983946
Microtus californicus,-122.7860072,37.9936085
Microtus californicus,-122.7519984,38.0468503
Microtus californicus,-122.7291015,38.0189878
Microtus californicus,-122.7267985,38.0237462
Microtus californicus,-122.7029552,37.90599
Microtus californicus,-122.6853,37.9094
Microtus californicus,-122.6002694,37.96164722
Microtus californicus,-122.6002694,37.96165278
Microtus californicus,-122.595675,37.95503889
Microtus californicus,-122.5500533,37.8429389
Microtus californicus,-122.55,37.84
Microtus californicus,-122.5372566,37.9459459
Microtus californicus,-122.5307177,37.9989641
Microtus californicus,-122.5251214,37.8964078
Microtus californicus,-122.5225223,37.8896511
Microtus californicus,-122.5221382,37.9514616
Microtus californicus,-122.5173063,37.8813778
Microtus californicus,-122.5157516,37.8821443
Microtus californicus,-122.5147549,37.8292336
Microtus californicus,-122.508492,37.9571842
Microtus californicus,-122.5079271,37.9320877
Microtus californicus,-122.5042014,37.9260548
Microtus californicus,-122.4953866,37.9558952
Microtus californicus,-122.4948453,37.9774949
Microtus californicus,-122.4934822,37.970274
Microtus californicus,-122.4905,38.01273
Microtus californicus,-122.49017,38.00168
Microtus californicus,-122.48964,38.00219
Microtus californicus,-122.4855562,37.8339724
Microtus californicus,-122.4744325,38.0083168
Microtus californicus,-122.4301387,37.8620258
Microtus californicus,-120.1307664,37.7595
Microtus californicus,-120.00295,37.774
Microtus californicus,-120.29042,37.65638
Microtus californicus,-120.26757,37.72268
Microtus californicus,-120.2416,37.7006
Microtus californicus,-120.22121,37.70881
Microtus californicus,-120.14187,37.73845
Microtus californicus,-120.11166,37.75634
Microtus californicus,-120.1058,37.753536
Microtus californicus,-120.06969,37.50331
Microtus californicus,-119.88244,37.57775
Microtus californicus,-119.881282,37.588966
Microtus californicus,-119.8386,37.7477
Microtus californicus,-119.8059,37.6731
Microtus californicus,-119.781173,37.674352
Microtus californicus,-119.710935,37.725765
Microtus californicus,-123.771347,39.2237428
Microtus californicus,-123.7675018,39.2236099
Microtus californicus,-123.7675,39.2236111
Microtus californicus,-123.754003,39.230237
Microtus californicus,-123.5833333,39.6666667
Microtus californicus,-123.57,38.8
Microtus californicus,-123.5054307,39.3606966
Microtus californicus,-123.4281797,39.5552764
Microtus californicus,-123.1742282,39.2351994
Microtus californicus,-123.7995688,39.3065656
Microtus californicus,-123.79985,39.44351
Microtus californicus,-123.55036,39.89445
Microtus californicus,-123.48906,39.54139
Microtus californicus,-123.48519,39.68633
Microtus californicus,-123.08889,39.45278
Microtus californicus,-123.816111,39.738889
Microtus californicus,-123.812648,39.7773734
Microtus californicus,-123.7998582,39.4435148
Microtus californicus,-123.79391,39.829
Microtus californicus,-123.783075,39.635715
Microtus californicus,-123.7802398,39.9367192
Microtus californicus,-123.7783436,39.3302004
Microtus californicus,-123.7708711,39.2757509
Microtus californicus,-123.7687484,39.2107537
Microtus californicus,-123.6310081,39.8335402
Microtus californicus,-123.5276145,38.7956145
Microtus californicus,-123.5275764,38.7667231
Microtus californicus,-123.4851937,39.6863371
Microtus californicus,-123.4149308,39.8229693
Microtus californicus,-123.355002,39.5073005
Microtus californicus,-123.2472059,39.7489392
Microtus californicus,-123.15104,39.51602
Microtus californicus,-123.0889033,39.5107702
Microtus californicus,-123.0889,39.45279
Microtus californicus,-123.0716017,38.9955331
Microtus californicus,-123.0678014,39.01574306
Microtus californicus,-122.9273073,39.5415188
Microtus californicus,-120.8397,37.19336667
Microtus californicus,-120.79794,37.12287
Microtus californicus,-121,36.89
Microtus californicus,-120.4447,37.53014
Microtus californicus,-120.4364,37.5192
Microtus californicus,-120.39391,37.51121
Microtus californicus,-120.35127,37.52911
Microtus californicus,-120.319088,37.291852
Microtus californicus,-121.4734,41.9546
Microtus californicus,-118.6349297,37.5814951
Microtus californicus,-118.401531,37.504659
Microtus californicus,-118.403,37.504659
Microtus californicus,-124.15,40.6
Microtus californicus,-121.923214,36.554668
Microtus californicus,-121.9166667,36.6166667
Microtus californicus,-121.8570824,36.6075263
Microtus californicus,-121.8034877,36.7508649
Microtus californicus,-121.7994,36.7442
Microtus californicus,-121.7872135,36.7731694
Microtus californicus,-121.7859241,36.8034527
Microtus californicus,-121.7858333,36.8044444
Microtus californicus,-121.7833,36.8
Microtus californicus,-121.76789,36.80345
Microtus californicus,-121.7629428,36.7676161
Microtus californicus,-121.74,36.826
Microtus californicus,-121.7399447,36.8261999
Microtus californicus,-121.5609558,36.3747734
Microtus californicus,-121.3436203,39.2201958
Microtus californicus,-121.2722244,36.4636116
Microtus californicus,-121.1108333,36.2197222
Microtus californicus,-121.91,36.55
Microtus californicus,-121.91,36.49
Microtus californicus,-121.89,36.6
Microtus californicus,-121.8,36.75
Microtus californicus,-121.7147672,36.4562343
Microtus californicus,-121.56,36.37
Microtus californicus,-121.9431,36.51725
Microtus californicus,-121.9324,36.54349
